Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1584,jw01584016001_07101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9453283260002 -23.97563217000001 246.91227345699994 -23.967288239000023 246.92116881900012 -23.93693947599999 246.9542440810001 -23.94498826799998,2023-03-31 02:30:41.408,2023-03-31 02:34:56.712,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9436,2.3153,1.6327,(246.93188  -23.95575),(7.951696  -1.26372),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0103,5.0,1.0027,60.94,4.7895,0.9434,0.1857,0.0,0.0,,True
1584,jw01584016001_07101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9453283260002 -23.97563217000001 246.91227345699994 -23.967288239000023 246.92116881900012 -23.93693947599999 246.9542440810001 -23.94498826799998,2023-03-31 02:30:41.408,2023-03-31 02:34:56.712,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5198,2.8739,2.2255,(246.91662  -23.96795),(1.957193  -1.3258),7.008,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.939,-,0.0075,5.0,1.0001,44.69,1.3522,0.277,1.2386,0.0,20.21,,True
1584,jw01584016001_09101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9451899340001 -23.97492012900002 246.91213525899985 -23.966576162000006 246.92103061100022 -23.93622740899998 246.95410567999997 -23.944276236999997,2023-03-31 02:43:05.151,2023-03-31 02:47:20.455,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9417,2.3153,1.6326,(246.93238  -23.95583),(7.941958  -1.2617),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0012,14.4,0.9985,6.97,4.8442,0.9422,1.5272,0.0,0.0,,True
1584,jw01584016001_09101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9452784010001 -23.975533709999983 246.9122235540003 -23.96718978999998 246.92111889600022 -23.936841024999982 246.9541941370002 -23.944889805000003,2023-03-31 02:51:41.311,2023-03-31 02:55:56.615,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9405,2.3153,1.6325,(246.93273  -23.95588),(7.935199  -1.2603),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0,100.0,0.9985,0.0,5.1351,0.9414,2.0409,0.0,0.0,,True
1584,jw01584016001_09101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.9452784010001 -23.975533709999983 246.9122235540003 -23.96718978999998 246.92111889600022 -23.936841024999982 246.9541941370002 -23.944889805000003,2023-03-31 02:51:41.311,2023-03-31 02:55:56.615,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5173,2.8739,2.2254,(246.91683  -23.96808),(1.943655  -1.32325),7.009,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.938,-,0.012,5.0,0.9965,71.06,1.3522,0.2755,1.2605,0.0,38.44,,True
1584,jw01584016001_09101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94523871499993 -23.975018660999986 246.9121840179999 -23.96667468500001 246.9210793860001 -23.93632593499999 246.95415447800013 -23.944374770999985,2023-03-31 03:00:20.222,2023-03-31 03:04:35.526,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9392,2.3153,1.6324,(246.93307  -23.95593),(7.928404  -1.25889),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0017,10.0,0.9985,9.98,4.8442,0.9406,1.8369,0.0,0.0,,True
1584,jw01584016001_09101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532817400022 -23.97563219199998 246.91227330799995 -23.967288251999978 246.92116867900015 -23.93693949299999 246.95424393899998 -23.94498829300002,2023-03-31 03:08:53.630,2023-03-31 03:13:08.934,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9379,2.3153,1.6324,(246.93342  -23.95598),(7.921681  -1.2575),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.387,-,0.011,5.0,0.9987,65.44,4.8442,0.9398,0.2564,0.0,0.0,,True
1584,jw01584016001_09101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532817400022 -23.97563219199998 246.91227330799995 -23.967288251999978 246.92116867900015 -23.93693949299999 246.95424393899998 -23.94498829300002,2023-03-31 03:08:53.630,2023-03-31 03:13:08.934,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5152,2.8739,2.2252,(246.917  -23.96818),(1.932562  -1.32116),7.009,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.938,-,0.0121,5.0,0.9979,71.76,1.5346,0.2743,1.2066,0.0,36.46,,True
1640,jw01640003001_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36202801399999 24.344682201999984 68.39635909599986 24.346469255000006 68.39859280799979 24.31512252700001 68.36434717000013 24.313050199000028,2023-02-28 04:42:10.213,2023-02-28 04:46:17.192,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0835,(68.38638  24.33377),(41.70704  -0.45836),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0032,6.8,1.0055,14.68,24.8464,2.8615,0.4233,0.0,0.0,Yes,True
1640,jw01640003001_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36202801399999 24.344682201999984 68.39635909599986 24.346469255000006 68.39859280799979 24.31512252700001 68.36434717000013 24.313050199000028,2023-02-28 04:42:10.213,2023-02-28 04:46:17.192,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9776,1.8852,1.5708,(68.37664  24.33436),(42.48445  32.74481),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0018,12.4,1.0018,8.06,32.2342,3.6799,0.618,0.0,0.0,Yes,True
1640,jw01640003001_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36172823400008 24.345238019999993 68.39605945999973 24.347025175000024 68.39829329499993 24.315678454000025 68.36404751399975 24.313606025000016,2023-02-28 04:47:51.525,2023-02-28 04:51:58.504,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0836,(68.38759  24.33376),(41.70933  -0.45803),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0024,9.2,1.0,10.85,25.1421,2.8617,1.1936,0.0,8.59,Yes,True
1640,jw01640003001_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36172823400008 24.345238019999993 68.39605945999973 24.347025175000024 68.39829329499993 24.315678454000025 68.36404751399975 24.313606025000016,2023-02-28 04:47:51.525,2023-02-28 04:51:58.504,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9777,1.8852,1.5709,(68.37787  24.33522),(42.48801  32.74348),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0387,5.0,1.0006,175.85,32.4679,3.6801,1.8727,0.0,0.0,Yes,True
1640,jw01640003001_04101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36194680299992 24.34476191800001 68.39627790200004 24.34654903899998 68.39851169200014 24.315202316000015 68.36426603599986 24.313129920000026,2023-02-28 04:53:30.084,2023-02-28 04:57:37.063,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0836,(68.38878  24.33375),(41.7116  -0.4577),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0022,10.2,1.0018,9.82,25.1421,2.8618,0.2379,0.0,0.0,Yes,True
1640,jw01640003001_04101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36194680299992 24.34476191800001 68.39627790200004 24.34654903899998 68.39851169200014 24.315202316000015 68.36426603599986 24.313129920000026,2023-02-28 04:53:30.084,2023-02-28 04:57:37.063,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9779,1.8852,1.5709,(68.37908  24.33607),(42.49153  32.74216),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0022,10.2,1.0009,9.83,32.4678,3.6802,0.2733,0.0,0.0,Yes,True
1640,jw01640003001_04101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36164597700024 24.34531673500001 68.39597722300012 24.347103913999984 68.39821108499982 24.315757194000025 68.3639652849998 24.313684741000014,2023-02-28 04:59:11.460,2023-02-28 05:03:18.439,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0837,(68.38999  24.33373),(41.71388  -0.45737),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0024,9.1,1.0012,11.01,25.1421,2.862,1.3574,0.0,0.0,Yes,True
1640,jw01640003001_04101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36164597700024 24.34531673500001 68.39597722300012 24.347103913999984 68.39821108499982 24.315757194000025 68.3639652849998 24.313684741000014,2023-02-28 04:59:11.460,2023-02-28 05:03:18.439,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.978,1.8852,1.571,(68.38031  24.33694),(42.49509  32.74083),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0022,10.1,1.0003,9.91,32.2338,3.6803,0.4005,0.0,0.0,Yes,True
1640,jw01640003001_06101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36202799899995 24.344682577000004 68.3963590790002 24.346469659999975 68.3985928240002 24.31512293400001 68.36434718800018 24.31305057600001,2023-02-28 05:09:30.275,2023-02-28 05:13:37.254,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0838,(68.39217  24.33371),(41.71803  -0.45676),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0025,8.9,1.001,11.19,25.1421,2.8622,0.2149,0.0,0.0,Yes,True
1640,jw01640003001_06101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36202799899995 24.344682577000004 68.3963590790002 24.346469659999975 68.3985928240002 24.31512293400001 68.36434718800018 24.31305057600001,2023-02-28 05:09:30.275,2023-02-28 05:13:37.254,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9782,1.8852,1.571,(68.38254  24.3385),(42.50154  32.73842),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0023,9.5,1.0018,10.58,32.0351,3.6806,1.0929,0.0,0.0,Yes,True
1640,jw01640003001_06101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36172815800009 24.345238125999995 68.39605938299992 24.347025299000002 68.3982932379998 24.315678579999975 68.364047458 24.313606132,2023-02-28 05:15:11.587,2023-02-28 05:19:18.566,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3005,2.3361,2.0839,(68.39338  24.3337),(41.72031  -0.45643),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0024,9.3,1.001,10.78,24.8464,2.8624,0.0939,0.0,0.0,Yes,True
1640,jw01640003001_06101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36172815800009 24.345238125999995 68.39605938299992 24.347025299000002 68.3982932379998 24.315678579999975 68.364047458 24.313606132,2023-02-28 05:15:11.587,2023-02-28 05:19:18.566,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9784,1.8852,1.5711,(68.38377  24.33936),(42.5051  32.73709),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.834,-,0.0026,8.5,1.0022,11.81,32.035,3.6807,0.0653,0.0,0.0,Yes,True
1640,jw01640003001_06101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36194687999972 24.344762018999983 68.39627797899982 24.346549140000004 68.39851176800013 24.315202416 68.36426611199985 24.313130021,2023-02-28 05:20:50.211,2023-02-28 05:24:57.190,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3004,2.3361,2.0839,(68.39458  24.33369),(41.72258  -0.4561),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.339,-,0.0027,8.2,1.0018,12.13,25.1421,2.8626,0.4333,0.0,0.0,Yes,True
1640,jw01640003001_06101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36194687999972 24.344762018999983 68.39627797899982 24.346549140000004 68.39851176800013 24.315202416 68.36426611199985 24.313130021,2023-02-28 05:20:50.211,2023-02-28 05:24:57.190,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9785,1.8852,1.5711,(68.38499  24.34022),(42.50862  32.73577),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0025,9.0,1.0045,11.15,32.4671,3.6809,2.1574,0.0,0.0,Yes,True
1640,jw01640003001_06101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36164598000025 24.345316864000026 68.39597722499974 24.347104052000013 68.39821109800023 24.315757332999986 68.3639652980002 24.31368487100001,2023-02-28 05:26:37.090,2023-02-28 05:30:44.069,4.1163,2022 WQ19,-,Main-belt Asteroid,-,-,25.3004,2.3361,2.084,(68.3958  24.33368),(41.7249  -0.45576),0.179,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.34,-,0.0031,7.1,1.0014,14.14,25.1421,2.8627,0.2132,0.0,0.0,Yes,True
1640,jw01640003001_06101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36164598000025 24.345316864000026 68.39597722499974 24.347104052000013 68.39821109800023 24.315757332999986 68.3639652980002 24.31368487100001,2023-02-28 05:26:37.090,2023-02-28 05:30:44.069,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9787,1.8852,1.5712,(68.38624  24.34109),(42.51224  32.73442),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0039,5.7,1.0048,17.49,32.27,3.681,0.9761,0.0,0.0,Yes,True
1640,jw01640003001_08101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36202815799976 24.344682607000014 68.39635923899982 24.346469673999973 68.39859296799997 24.315122948000006 68.36434732999975 24.31305060499998,2023-02-28 05:36:53.154,2023-02-28 05:41:00.133,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9789,1.8852,1.5712,(68.38845  24.34265),(42.51865  32.73202),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0026,8.6,0.9996,11.62,32.4667,3.6812,0.5194,0.0,0.0,Yes,True
1640,jw01640003001_08101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36172836899982 24.345238183999992 68.39605959599986 24.347025337 68.39829342800006 24.315678615000024 68.36404764600006 24.313606187999977,2023-02-28 05:42:40.033,2023-02-28 05:46:47.012,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9791,1.8852,1.5713,(68.3897  24.34352),(42.52227  32.73066),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0055,5.0,1.0085,24.89,32.2327,3.6814,2.6378,0.0,0.0,Yes,True
1640,jw01640003001_08101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36194676800022 24.344762109000023 68.39627786599995 24.34654925099998 68.3985116779999 24.315202528999997 68.36426602399983 24.313130113,2023-02-28 05:48:18.593,2023-02-28 05:52:25.572,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9792,1.8852,1.5713,(68.39092  24.34438),(42.52579  32.72934),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0058,5.0,1.0162,26.48,32.0342,3.6815,0.4364,0.0,0.0,Yes,True
1640,jw01640003001_08101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,V-GK-TAU,Polygon 68.36164592799976 24.34531695899998 68.395977172 24.347104161000022 68.39821106099977 24.315757442999978 68.36396526200012 24.31368496600003,2023-02-28 05:54:08.225,2023-02-28 05:58:15.204,4.1163,2014 YE88,-,Inner Main-belt Asteroid,-,-,31.9793,1.8852,1.5714,(68.39218  24.34526),(42.52943  32.72798),0.135,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,22.835,-,0.0058,5.0,1.0155,26.33,32.0341,3.6817,2.6304,0.0,0.0,Yes,True
1658,jw01658008001_03103_00002_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,PLUTO,Polygon 298.1964188610001 -23.141992832000003 298.2302870960001 -23.138592195999994 298.2342682620002 -23.169791250000024 298.20048397200014 -23.173474200000005,2022-10-11 03:36:10.246,2022-10-11 03:38:56.748,2.775,2001 QO160,-,Main-belt Asteroid,-,-,24.3034,2.4197,2.0615,(298.19789  -23.14806),(30.96031  13.33509),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.4867,0.0123,20.902,-,0.7188,5.0,1.0115,254.5,10.4417,1.5591,1.4181,23.42,41.98,,True
1658,jw01658008001_03105_00001_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,PLUTO,Polygon 298.19750615800024 -23.14265063799998 298.2313751389999 -23.13924976499999 298.23535628699995 -23.17044863100002 298.20157173100023 -23.174131967000005,2022-10-11 03:43:12.031,2022-10-11 03:44:07.532,0.925,2001 QO160,-,Main-belt Asteroid,-,-,24.3036,2.4197,2.0616,(298.19883  -23.14769),(30.9633  13.33557),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.4143,0.0123,20.903,-,1.8028,5.0,1.0023,191.52,Point,0.5198,1.3111,23.86,28.29,,True
1658,jw01658008001_03105_00002_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,PLUTO,Polygon 298.19644391800006 -23.14200457100001 298.23031276399996 -23.138603928999984 298.23429364100014 -23.16980282200002 298.2005092179999 -23.173485928000023,2022-10-11 03:47:05.183,2022-10-11 03:48:00.684,0.925,2001 QO160,-,Main-belt Asteroid,-,-,24.3037,2.4197,2.0616,(298.19943  -23.14745),(30.96523  13.33588),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.4143,0.0123,20.903,-,1.9865,5.0,1.0031,211.05,Point,0.5198,1.3075,0.0,0.0,,True
1658,jw01658008001_03107_00001_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO,Polygon 298.1975058559999 -23.142656365000025 298.2313746469999 -23.139255388 298.23535575299985 -23.170454360000026 298.2015715049999 -23.17413758199998,2022-10-11 03:53:00.358,2022-10-11 03:53:28.108,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3038,2.4197,2.0617,(298.20036  -23.14709),(30.96816  13.33635),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.7969,0.0123,20.903,-,2.118,5.0,1.0004,48.42,Point,0.2599,1.482,0.0,0.0,,True
1658,jw01658008001_03107_00002_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO,Polygon 298.19644334499986 -23.14201027300001 298.2303120040001 -23.138609558999992 298.2342928050003 -23.169808560999975 298.20050868600003 -23.173491522000006,2022-10-11 03:56:25.733,2022-10-11 03:56:53.483,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3039,2.4197,2.0617,(298.20089  -23.14687),(30.96986  13.33663),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.7969,0.0123,20.903,-,2.1076,5.0,1.0005,48.18,Point,0.2599,1.4969,0.0,0.0,,True
1658,jw01658017001_02101_00001_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO-BACKGROUND,Polygon 298.19937221699985 -23.13644443499999 298.23325902199974 -23.13321242699998 298.2370558350002 -23.16443079399998 298.2032518899998 -23.167945466000003,2022-10-11 04:22:44.740,2022-10-11 04:23:12.490,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3045,2.4197,2.0619,(298.205  -23.14525),(30.9829  13.33873),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.797,0.0123,20.903,-,2.1197,5.0,1.0011,48.46,Point,0.26,0.0524,0.0,0.0,,True
1658,jw01658017001_02101_00002_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,PLUTO-BACKGROUND,Polygon 298.1983135920001 -23.135793060999983 298.2322002600001 -23.13256130300002 298.235996781 -23.163779698999996 298.2021929700001 -23.167294119999983,2022-10-11 04:26:07.364,2022-10-11 04:26:35.114,0.4625,2001 QO160,-,Main-belt Asteroid,-,-,24.3046,2.4197,2.062,(298.20552  -23.14504),(30.98457  13.339),0.011,FASTR1,FULL,-32.0,2-POINT,1032 1024,MJy/sr,0.797,0.0123,20.903,-,2.1797,5.0,1.0005,49.83,Point,0.26,0.0552,0.0,0.0,,True
1670,jw01670004001_22101_00001_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63296769199977 -17.24982269699999 220.62554195200016 -17.246532345000023 220.6289791899999 -17.239373315000023 220.6364084530001 -17.242655401999972,2023-03-14 01:54:03.351,2023-03-14 01:57:52.184,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6962,2.7048,1.9579,(220.63518  -17.24238),(-5.05297  -0.61911),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0111,5.0,1.0071,96.36,2.186,0.3716,0.2217,0.0,33.02,,True
1670,jw01670004001_22101_00002_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6331783899999 -17.250019428000005 220.62575264299988 -17.246729074999994 220.62918988599984 -17.239570045 220.63661915599988 -17.24285213399997,2023-03-14 02:00:14.167,2023-03-14 02:04:03.000,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6951,2.7048,1.9578,(220.63503  -17.2424),(-5.05727  -0.61772),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0113,5.0,1.0086,97.7,2.5196,0.3719,0.236,0.0,34.92,,True
1670,jw01670004001_22101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63292769199978 -17.24989277300001 220.625501953 -17.246602416000016 220.62893919699974 -17.23944338799998 220.63636845999997 -17.242725481,2023-03-14 02:06:26.775,2023-03-14 02:10:15.608,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.694,2.7048,1.9578,(220.63488  -17.24242),(-5.06159  -0.61632),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0098,5.0,1.0082,85.3,2.2103,0.3722,0.2352,0.0,27.62,,True
1670,jw01670004001_22101_00004_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.6332180090001 -17.249949234000013 220.62579226399976 -17.246658882999974 220.62922950299983 -17.239499852999977 220.63665877100027 -17.242781938999997,2023-03-14 02:12:39.702,2023-03-14 02:16:28.535,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.693,2.7048,1.9577,(220.63472  -17.24243),(-5.06592  -0.61492),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0113,5.0,1.0207,98.19,2.2103,0.3725,0.2471,0.0,8.56,,True
1670,jw01670004001_24101_00001_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63384200099975 -17.250267586999975 220.62641622700028 -17.24697727 220.62985343599973 -17.239818223999983 220.63728273400022 -17.243100276,2023-03-14 02:20:57.174,2023-03-14 02:24:46.007,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6916,2.7048,1.9577,(220.63452  -17.24246),(-5.07169  -0.61305),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0114,5.0,1.0065,98.58,2.5196,0.3729,0.2348,0.0,2.77,,True
1670,jw01670004001_24101_00002_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63405258900002 -17.25046421299998 220.62662680999978 -17.247173889999985 220.63006402900024 -17.240014846999976 220.63749333099994 -17.243296905000008,2023-03-14 02:27:02.614,2023-03-14 02:30:51.447,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6905,2.7048,1.9576,(220.63437  -17.24248),(-5.07593  -0.61168),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.011,5.0,1.0076,95.4,2.2103,0.3732,0.2634,0.0,4.45,,True
1670,jw01670004001_24101_00003_mirimage,image,science,MIRI/IMAGE,F560W,No,NGC5728,Polygon 220.63380197399974 -17.250337570999992 220.62637620100008 -17.247047244000008 220.62981342099977 -17.239888203000024 220.63724271700002 -17.24317026400001,2023-03-14 02:33:19.701,2023-03-14 02:37:08.534,4.3798,2008 WE86,-,Main-belt Asteroid,-,-,16.6894,2.7048,1.9576,(220.63421  -17.24249),(-5.08031  -0.61026),0.095,FASTR1,SUB256,-32.0,4-POINT,256 256,MJy/sr,0.4588,0.01212,22.161,-,0.0112,5.0,1.001,97.49,2.2103,0.3735,0.2502,0.0,0.0,,True
