Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1522,jw01522092001_03103_00002_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1999-XZ93,Polygon 252.09303902099987 -7.415776843000023 252.07736435199988 -7.413772902000005 252.07923652899984 -7.398180334999995 252.09497629099985 -7.400123617999993,2023-03-21 15:18:34.266,2023-03-21 15:18:42.919,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6032,2.9922,2.5241,(252.08599  -7.40722),(12.13549  5.237325),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.2566,0.01229,18.925,5.623,1.1972,5.0,1.0452,1017.63,Point,0.0318,0.2381,0.0,0.0,,True
1522,jw01522092001_03103_00003_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1999-XZ93,Polygon 252.09569092400025 -7.415569166999986 252.08001625099985 -7.413565316999992 252.08188833500023 -7.397972738999993 252.09762810099997 -7.399915929999987,2023-03-21 15:21:37.690,2023-03-21 15:21:46.343,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.603,2.9922,2.524,(252.08616  -7.40715),(12.13375  5.237565),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.2566,0.01229,18.925,5.623,1.2123,5.0,1.0544,1030.43,Point,0.0318,0.2628,0.0,0.0,,True
1522,jw01522092001_03103_00004_mirimage,image,science,MIRI/IMAGE,F770W,Yes,1999-XZ93,Polygon 252.09542810700023 -7.413938460000005 252.07975349400002 -7.411934600999991 252.08162558 -7.396342023999973 252.09736528600018 -7.39828522500003,2023-03-21 15:24:46.362,2023-03-21 15:24:55.015,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6028,2.9922,2.524,(252.08634  -7.40707),(12.13196  5.237813),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.2566,0.01229,18.925,5.623,1.1981,5.0,1.0637,1018.35,Point,0.0318,0.2378,0.0,0.0,,True
1522,jw01522092001_03105_00001_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1999-XZ93,Polygon 252.0923665789998 -7.416076095999997 252.07669237999997 -7.414072347000028 252.07856466200016 -7.39847964300002 252.09430396399983 -7.4004229009999785,2023-03-21 15:30:19.481,2023-03-21 15:30:28.134,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6025,2.9922,2.5239,(252.08665  -7.40694),(12.1288  5.238249),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3463,0.01229,18.925,5.623,4.4517,5.0,1.1045,1959.21,Point,0.0318,0.2658,0.0,0.0,,True
1522,jw01522092001_03105_00002_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1999-XZ93,Polygon 252.09389719699973 -7.41541567299999 252.0782230150002 -7.41341197600001 252.0800952419999 -7.397819265000006 252.09583452800027 -7.399762472000018,2023-03-21 15:33:22.905,2023-03-21 15:33:31.558,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6023,2.9922,2.5239,(252.08683  -7.40687),(12.12706  5.238489),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3463,0.01229,18.925,5.623,4.4287,5.0,1.1086,1949.13,Point,0.0318,0.2548,0.0,0.0,,True
1522,jw01522092001_03105_00003_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1999-XZ93,Polygon 252.09654918899997 -7.415208120999996 252.08087500200017 -7.413204514999979 252.08274713700007 -7.397611793999971 252.09848642599988 -7.399554910000017,2023-03-21 15:36:26.393,2023-03-21 15:36:35.046,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6021,2.9922,2.5239,(252.087  -7.40679),(12.12532  5.23873),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3463,0.01229,18.925,5.623,4.4226,5.0,1.105,1946.43,Point,0.0317,0.2403,0.0,0.0,,True
1522,jw01522092001_03105_00004_mirimage,image,science,MIRI/IMAGE,F1000W,Yes,1999-XZ93,Polygon 252.09628105199974 -7.413579421000009 252.08060692399968 -7.411575806000028 252.08247906099976 -7.395983086000004 252.09821829099988 -7.397926211000016,2023-03-21 15:39:29.817,2023-03-21 15:39:38.470,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6019,2.9922,2.5239,(252.08717  -7.40672),(12.12358  5.23897),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3463,0.01229,18.925,5.623,4.3584,5.0,1.102,1918.15,Point,0.0317,0.2724,0.0,0.0,,True
1522,jw01522092001_03107_00001_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1999-XZ93,Polygon 252.09313460099992 -7.41575491300002 252.07746047400022 -7.4137511639999945 252.0793326619999 -7.398158449000001 252.0950719940002 -7.400101725999985,2023-03-21 15:43:55.480,2023-03-21 15:44:04.133,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6017,2.9922,2.5238,(252.08742  -7.40661),(12.12106  5.239318),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,1.0835,0.01229,18.925,5.623,6.8158,5.0,1.1217,1341.72,Point,0.0317,0.2757,0.0,0.0,,True
1522,jw01522092001_03107_00002_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1999-XZ93,Polygon 252.09466418500014 -7.415095092999992 252.07899007500015 -7.413091395000029 252.08086220799981 -7.397498675000004 252.09660152299995 -7.399441899000016,2023-03-21 15:46:58.008,2023-03-21 15:47:06.661,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6015,2.9922,2.5238,(252.0876  -7.40654),(12.11933  5.239557),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,1.0835,0.01229,18.925,5.623,6.7702,5.0,1.1113,1332.74,Point,0.0317,0.2391,0.0,0.0,,True
1522,jw01522092001_03107_00003_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1999-XZ93,Polygon 252.09731574000025 -7.414887213999979 252.08164162599988 -7.4128836029999885 252.08351366999975 -7.397290871999976 252.09925298799985 -7.399234009000016,2023-03-21 15:50:01.496,2023-03-21 15:50:10.149,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6013,2.9922,2.5237,(252.08777  -7.40646),(12.11758  5.239797),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,1.0835,0.01229,18.925,5.623,6.7223,5.0,1.1269,1323.33,Point,0.0317,0.2392,0.0,0.0,,True
1522,jw01522092001_03107_00004_mirimage,image,science,MIRI/IMAGE,F1130W,Yes,1999-XZ93,Polygon 252.09704456399982 -7.413260059999977 252.08137050799994 -7.411256444999998 252.0832425489998 -7.395663715000026 252.09898180899995 -7.397606855999998,2023-03-21 15:53:01.464,2023-03-21 15:53:10.117,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6011,2.9922,2.5237,(252.08794  -7.40639),(12.11588  5.240033),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,1.0835,0.01229,18.925,5.623,6.636,5.0,1.1203,1306.33,Point,0.0317,0.244,0.0,0.0,,True
1522,jw01522092001_03109_00001_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1999-XZ93,Polygon 252.09390645200017 -7.4154192270000125 252.0782323559999 -7.413415552999989 252.08010457700016 -7.397822820999995 252.0958438059998 -7.399766034000019,2023-03-21 15:57:29.688,2023-03-21 15:57:38.341,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6008,2.9922,2.5237,(252.08819  -7.40628),(12.11333  5.240384),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4182,0.01229,18.925,5.623,9.3329,5.0,1.2295,2230.4,Point,0.0317,0.2568,0.0,0.0,,True
1522,jw01522092001_03109_00002_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1999-XZ93,Polygon 252.09543703199992 -7.414758742999997 252.079762952 -7.412755118000013 252.08163511900017 -7.397162380999987 252.09737433100017 -7.399105543000007,2023-03-21 16:00:33.176,2023-03-21 16:00:41.829,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6006,2.9922,2.5236,(252.08836  -7.40621),(12.11159  5.240624),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4182,0.01229,18.925,5.623,9.2796,5.0,1.2285,2217.65,Point,0.0317,0.2844,0.0,0.0,,True
1522,jw01522092001_03109_00003_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1999-XZ93,Polygon 252.0980844609998 -7.414552951999995 252.08241037700003 -7.412549424999974 252.0842824440001 -7.396956675999976 252.10002166099977 -7.398899739999979,2023-03-21 16:03:32.247,2023-03-21 16:03:40.900,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6005,2.9922,2.5236,(252.08853  -7.40613),(12.10989  5.240859),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4182,0.01229,18.925,5.623,9.1863,5.0,1.2246,2195.35,Point,0.0317,0.2482,0.0,0.0,,True
1522,jw01522092001_03109_00004_mirimage,image,science,MIRI/IMAGE,F1280W,Yes,1999-XZ93,Polygon 252.09781300599983 -7.4129255850000115 252.08213898 -7.4109220470000015 252.08401105300013 -7.395329298999989 252.09975021000022 -7.397272373999977,2023-03-21 16:06:32.279,2023-03-21 16:06:40.932,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6003,2.9922,2.5236,(252.0887  -7.40606),(12.10818  5.241094),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4182,0.01229,18.925,5.623,9.1499,5.0,1.2084,2186.66,Point,0.0317,0.2586,0.0,0.0,,True
1522,jw01522092001_0310b_00001_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1999-XZ93,Polygon 252.0946793509999 -7.415080030000007 252.07900521200023 -7.413076406999988 252.08087747299982 -7.397483677000016 252.09661664799995 -7.399426824999984,2023-03-21 16:11:07.415,2023-03-21 16:11:16.068,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.6,2.9922,2.5235,(252.08896  -7.40595),(12.10557  5.241454),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3662,0.01229,18.925,5.623,13.1717,5.0,1.2472,2193.42,Point,0.0317,0.2658,0.0,0.0,,True
1522,jw01522092001_0310b_00002_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1999-XZ93,Polygon 252.09621404799984 -7.414417999000021 252.08053992599983 -7.412414427999991 252.0824121310003 -7.396821692000005 252.0981512890002 -7.398764787000004,2023-03-21 16:14:15.191,2023-03-21 16:14:23.844,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5998,2.9922,2.5235,(252.08914  -7.40587),(12.10379  5.2417),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3662,0.01229,18.925,5.623,13.2475,5.0,1.2478,2206.04,Point,0.0317,0.2626,0.0,0.0,,True
1522,jw01522092001_0310b_00003_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1999-XZ93,Polygon 252.09886293000008 -7.414211241999995 252.08318880200002 -7.412207763000026 252.08506091400025 -7.3966150159999975 252.10080007599996 -7.39855801899999,2023-03-21 16:17:16.054,2023-03-21 16:17:24.707,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5996,2.9922,2.5235,(252.08931  -7.4058),(12.10207  5.241937),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3662,0.01229,18.924,5.623,13.4176,5.0,1.244,2234.37,Point,0.0317,0.2549,0.0,0.0,,True
1522,jw01522092001_0310b_00004_mirimage,image,science,MIRI/IMAGE,F1500W,Yes,1999-XZ93,Polygon 252.09859949900016 -7.412580440999984 252.08292543100023 -7.410576951000029 252.08479754699968 -7.394984206000023 252.10053665000027 -7.396927220000003,2023-03-21 16:20:24.662,2023-03-21 16:20:33.315,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5994,2.9922,2.5235,(252.08949  -7.40572),(12.10028  5.242184),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.3662,0.01229,18.924,5.623,13.5192,5.0,1.2546,2251.28,Point,0.0317,0.2539,0.0,0.0,,True
1522,jw01522092001_0310d_00001_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1999-XZ93,Polygon 252.0954520449999 -7.414769688000019 252.07977813400018 -7.412766054999995 252.0816501920002 -7.397173285999991 252.0973894080001 -7.399116507999979,2023-03-21 16:24:51.158,2023-03-21 16:24:59.811,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5991,2.9922,2.5234,(252.08974  -7.40562),(12.09775  5.242532),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4953,0.01229,18.924,5.623,17.4345,5.0,1.163,1407.19,Point,0.0317,0.2394,0.0,0.0,,True
1522,jw01522092001_0310d_00002_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1999-XZ93,Polygon 252.09698232400024 -7.414109464000002 252.08130843000012 -7.412105880000016 252.08318043599976 -7.396513104999997 252.0989196349999 -7.398456278000006,2023-03-21 16:27:54.646,2023-03-21 16:28:03.299,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.599,2.9922,2.5234,(252.08991  -7.40554),(12.09601  5.242772),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4953,0.01229,18.924,5.623,17.7213,5.0,1.1646,1430.34,Point,0.0317,0.237,0.0,0.0,,True
1522,jw01522092001_0310d_00003_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1999-XZ93,Polygon 252.09963195500004 -7.413902387000008 252.08395805700013 -7.411898893999991 252.0858299700001 -7.3963061079999814 252.1015691720003 -7.398249188999985,2023-03-21 16:30:56.342,2023-03-21 16:31:04.995,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5988,2.9922,2.5233,(252.09008  -7.40547),(12.09428  5.24301),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4953,0.01229,18.924,5.623,18.0391,5.0,1.1676,1455.98,Point,0.0317,0.2371,0.0,0.0,,True
1522,jw01522092001_0310d_00004_mirimage,image,science,MIRI/IMAGE,F1800W,Yes,1999-XZ93,Polygon 252.09936744900014 -7.412271883000006 252.08369360999995 -7.410268379999982 252.08556552599993 -7.394675595999998 252.10130466899983 -7.396618687000007,2023-03-21 16:34:04.118,2023-03-21 16:34:12.771,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5986,2.9922,2.5233,(252.09026  -7.40539),(12.0925  5.243256),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.4953,0.01229,18.924,5.623,18.1605,5.0,1.1724,1465.79,Point,0.0317,0.2299,0.0,0.0,,True
1522,jw01522092001_0310f_00001_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,1999-XZ93,Polygon 252.0962071289999 -7.414425793000027 252.08053271599977 -7.412422050000014 252.08240480499973 -7.396829407000018 252.09814433100016 -7.398772567999997,2023-03-21 16:38:26.325,2023-03-21 16:38:34.978,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5983,2.9922,2.5233,(252.0905  -7.40529),(12.09001  5.243599),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.427,0.01229,18.924,5.623,20.6291,5.0,1.0356,865.36,Point,0.0317,0.2315,0.0,0.0,,True
1522,jw01522092001_0310f_00002_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,1999-XZ93,Polygon 252.0977379040001 -7.413765060000002 252.0820635069998 -7.411761371999986 252.08393553799985 -7.396168722999974 252.09967504699995 -7.398111829000016,2023-03-21 16:41:30.581,2023-03-21 16:41:39.234,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5981,2.9922,2.5232,(252.09068  -7.40521),(12.08826  5.24384),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.427,0.01229,18.924,5.623,20.8249,5.0,1.0367,873.57,Point,0.0317,0.1804,0.0,0.0,,True
1522,jw01522092001_0310f_00003_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,1999-XZ93,Polygon 252.10039007600017 -7.413556977000027 252.084715675 -7.411553378000008 252.086587615 -7.395960718000009 252.10232712700017 -7.397903734999996,2023-03-21 16:44:34.901,2023-03-21 16:44:43.554,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5979,2.9922,2.5232,(252.09085  -7.40514),(12.08651  5.244081),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.427,0.01229,18.924,5.623,21.1633,5.0,1.0361,887.77,Point,0.0317,0.197,0.0,0.0,,True
1522,jw01522092001_0310f_00004_mirimage,image,science,MIRI/IMAGE,F2100W,Yes,1999-XZ93,Polygon 252.1001215150003 -7.411928256999974 252.08444717299992 -7.409924647000025 252.08631911699973 -7.394331988999992 252.10205857000017 -7.396275015999984,2023-03-21 16:47:38.325,2023-03-21 16:47:46.978,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5978,2.9922,2.5232,(252.09102  -7.40506),(12.08477  5.24432),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.427,0.01229,18.924,5.623,21.3347,5.0,1.0359,894.96,Point,0.0317,0.2151,0.0,0.0,,True
1522,jw01522092001_0310h_00001_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,1999-XZ93,Polygon 252.09702233199982 -7.414075804000012 252.08134812399996 -7.412072177000005 252.08322024699982 -7.3964794729999985 252.09895954800024 -7.398422588000004,2023-03-21 16:52:43.796,2023-03-21 16:52:52.449,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5974,2.9922,2.5231,(252.09131  -7.40494),(12.08187  5.24472),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.8471,0.01229,18.924,5.623,22.7752,5.0,1.0112,290.76,Point,0.0317,0.2449,0.0,0.0,,True
1522,jw01522092001_0310h_00002_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,1999-XZ93,Polygon 252.0985516080003 -7.413415866000015 252.0828774149999 -7.411412301999982 252.08474947099975 -7.395819590999978 252.10048875599978 -7.397762642000027,2023-03-21 16:55:46.388,2023-03-21 16:55:55.041,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5973,2.9922,2.5231,(252.09148  -7.40487),(12.08013  5.244959),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.8471,0.01229,18.924,5.623,22.6711,5.0,1.0103,289.43,Point,0.0317,0.2605,0.0,0.0,,True
1522,jw01522092001_0310h_00003_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,1999-XZ93,Polygon 252.10120380699976 -7.4132076880000275 252.08552961000015 -7.411204222000013 252.08740156600004 -7.3956114989999815 252.10314085600024 -7.397554452000011,2023-03-21 16:58:50.708,2023-03-21 16:58:59.361,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5971,2.9922,2.5231,(252.09166  -7.40479),(12.07838  5.2452),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.8471,0.01229,18.924,5.623,22.8987,5.0,1.0101,292.33,Point,0.0317,0.2237,0.0,0.0,,True
1522,jw01522092001_0310h_00004_mirimage,image,science,MIRI/IMAGE,F2550W,Yes,1999-XZ93,Polygon 252.10093504700023 -7.4115789229999836 252.0852609089998 -7.409575438999986 252.08713287700024 -7.393982717999978 252.10287210599998 -7.395925689999974,2023-03-21 17:01:54.132,2023-03-21 17:02:02.785,0.1442,1999 XZ93,-,Main-belt Asteroid,2.2875,.368,18.5969,2.9922,2.523,(252.09183  -7.40472),(12.07664  5.245439),0.005,FASTR1,BRIGHTSKY,-32.0,CYCLING,512 512,MJy/sr,0.8471,0.01229,18.924,5.623,22.7671,5.0,1.0111,290.65,Point,0.0316,0.2417,0.0,0.0,,True
1584,jw01584016001_05101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94518936900013 -23.974919601999975 246.91213472600018 -23.96657552600001 246.92103019800024 -23.936226801000025 246.9541052369999 -23.94427573700001,2023-03-31 01:26:40.644,2023-03-31 01:30:55.948,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9531,2.3153,1.6332,(246.92929  -23.95538),(8.00197  -1.27412),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.389,-,0.008,5.0,1.004,47.65,4.8442,0.9494,0.2723,0.0,0.0,,True
1584,jw01584016001_05101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94527854300028 -23.975533589 246.91222369500005 -23.967189666999978 246.92111904099983 -23.936840900999997 246.95419428199978 -23.944889684000024,2023-03-31 01:35:16.803,2023-03-31 01:39:32.107,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9518,2.3153,1.6331,(246.92964  -23.95543),(7.995215  -1.27272),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.389,-,0.0149,5.0,0.9988,88.28,4.7896,0.9486,0.2511,0.0,0.0,,True
1584,jw01584016001_05101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94527854300028 -23.975533589 246.91222369500005 -23.967189666999978 246.92111904099983 -23.936840900999997 246.95419428199978 -23.944889684000024,2023-03-31 01:35:16.803,2023-03-31 01:39:32.107,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5266,2.8739,2.226,(246.91607  -23.96761),(1.992913  -1.33251),7.005,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.939,-,0.0101,5.0,1.0015,59.74,1.3522,0.2809,1.2008,0.0,4.37,,True
1584,jw01584016001_05101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94523918700025 -23.97501867300002 246.91218447600002 -23.966674736000012 246.9210798009997 -23.936325974000024 246.95415490600013 -23.944374770999985,2023-03-31 01:43:55.779,2023-03-31 01:48:11.083,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9505,2.3153,1.6331,(246.92999  -23.95548),(7.988423  -1.27132),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.389,-,0.0128,5.0,1.001,76.15,4.7896,0.9478,0.2407,0.0,0.0,,True
1584,jw01584016001_05101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532851899987 -23.975632174 246.91227364400015 -23.967288258999975 246.9211689879997 -23.936939491000025 246.95424425599973 -23.94498826600001,2023-03-31 01:52:31.938,2023-03-31 01:56:47.242,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5245,2.8739,2.2259,(246.91624  -23.96771),(1.981792  -1.33042),7.006,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.939,-,0.013,5.0,1.0001,76.86,1.5346,0.2797,1.2588,0.0,1.53,,True
1584,jw01584016001_05101_00004_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94532851899987 -23.975632174 246.91227364400015 -23.967288258999975 246.9211689879997 -23.936939491000025 246.95424425599973 -23.94498826600001,2023-03-31 01:52:31.938,2023-03-31 01:56:47.242,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9492,2.3153,1.633,(246.93034  -23.95553),(7.981667  -1.26992),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.389,-,0.0149,5.0,1.0022,88.27,4.7895,0.947,0.2114,0.0,0.0,,True
1584,jw01584016001_07101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94519069699996 -23.974920431999983 246.9121359909999 -23.966576562999986 246.92103123599978 -23.93622778300001 246.9541063350002 -23.944276513000013,2023-03-31 02:04:58.433,2023-03-31 02:09:13.737,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9474,2.3153,1.6329,(246.93084  -23.9556),(7.971896  -1.2679),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0109,5.0,1.0025,64.43,4.7895,0.9458,0.2041,0.0,0.0,,True
1584,jw01584016001_07101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94527856800013 -23.97553369299998 246.9122237169999 -23.967189784000023 246.92111904699982 -23.93684101499998 246.9541942909998 -23.94488978400001,2023-03-31 02:13:31.841,2023-03-31 02:17:47.145,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9461,2.3153,1.6328,(246.93119  -23.95565),(7.965175  -1.26651),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0118,5.0,1.0007,70.06,4.7895,0.945,0.1717,0.0,0.0,,True
1584,jw01584016001_07101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94527856800013 -23.97553369299998 246.9122237169999 -23.967189784000023 246.92111904699982 -23.93684101499998 246.9541942909998 -23.94488978400001,2023-03-31 02:13:31.841,2023-03-31 02:17:47.145,7.0301,2020 SA57,-,Main-belt Asteroid,-,-,17.5219,2.8739,2.2257,(246.91645  -23.96784),(1.968256  -1.32788),7.007,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.939,-,0.011,5.0,0.9978,65.45,1.5346,0.2782,1.2366,0.0,26.23,,True
1584,jw01584016001_07101_00003_mirimage,image,science,MIRI/IMAGE,F770W,No,DOAR-33,Polygon 246.94523899100002 -23.97501868799999 246.91218428499994 -23.966674736999998 246.9210796269999 -23.93632597999998 246.95415472600027 -23.944374790999994,2023-03-31 02:22:05.248,2023-03-31 02:26:20.552,7.0301,2008 SX186,-,Main-belt Asteroid,-,-,21.9449,2.3153,1.6328,(246.93153  -23.9557),(7.958454  -1.26511),0.465,FASTR1,FULL,-32.0,4-POINT,1032 1024,MJy/sr,0.2579,0.0123,23.388,-,0.0132,5.0,1.0034,78.42,4.7895,0.9442,0.1714,0.0,0.0,,True
